From	Entry	GeneID	Organism
ENSG00000148400	A0A7P0T8W1		Homo sapiens (Human)
ENSG00000148400	A0A7P0T9V1		Homo sapiens (Human)
ENSG00000148400	A0A7P0TA56		Homo sapiens (Human)
ENSG00000148400	A0A7P0TAK8		Homo sapiens (Human)
ENSG00000148400	A0A7P0TB20		Homo sapiens (Human)
ENSG00000148400	A0A7P0TBG2		Homo sapiens (Human)
ENSG00000148400	A0A7P0Z4H9		Homo sapiens (Human)
ENSG00000173705	O60279	26032;	Homo sapiens (Human)
ENSG00000173705	H7C2K7		Homo sapiens (Human)
ENSG00000068308	Q96G74	55593;	Homo sapiens (Human)
ENSG00000068308	H7BZQ3		Homo sapiens (Human)
ENSG00000075336	Q9BVV7	29090;	Homo sapiens (Human)
ENSG00000075336	J3KRJ3		Homo sapiens (Human)
ENSG00000075336	J3QRI1		Homo sapiens (Human)
ENSG00000145390	Q70EK8	54532;	Homo sapiens (Human)
ENSG00000145390	A0A8I5KT61		Homo sapiens (Human)
ENSG00000145390	A0A8J9FKG6	54532;	Homo sapiens (Human)
ENSG00000145390	D6RF54		Homo sapiens (Human)
ENSG00000145390	H0Y8Q1		Homo sapiens (Human)
ENSG00000179846	Q17RQ9		Homo sapiens (Human)
ENSG00000179846	A0A7N4I390	284353;	Homo sapiens (Human)
ENSG00000128829	Q9P2K8	440275;	Homo sapiens (Human)
ENSG00000128829	H0YME5		Homo sapiens (Human)
ENSG00000128829	H0YND8		Homo sapiens (Human)
ENSG00000128829	H0YNY9		Homo sapiens (Human)
ENSG00000142511	O75388	2854;	Homo sapiens (Human)
ENSG00000008086	O76039	6792;	Homo sapiens (Human)
ENSG00000008086	A0A096LNR9		Homo sapiens (Human)
ENSG00000008086	A0A096LP32		Homo sapiens (Human)
ENSG00000008086	A0A096LPG3		Homo sapiens (Human)
ENSG00000008086	A0A096LPI4		Homo sapiens (Human)
ENSG00000008086	A0A1B0GTX4		Homo sapiens (Human)
ENSG00000008086	A0A1B0GUM4		Homo sapiens (Human)
ENSG00000008086	A0A669KBC2		Homo sapiens (Human)
ENSG00000100243	P00387	1727;	Homo sapiens (Human)
ENSG00000100243	A0A8I5KNV1		Homo sapiens (Human)
ENSG00000100243	A0A8I5KPU0		Homo sapiens (Human)
ENSG00000100243	A0A8I5KR71		Homo sapiens (Human)
ENSG00000100243	A0A8I5KTF9		Homo sapiens (Human)
ENSG00000100243	A0A8I5KUA5		Homo sapiens (Human)
ENSG00000100243	A0A8I5KVD2		Homo sapiens (Human)
ENSG00000100243	A0A8I5KW26		Homo sapiens (Human)
ENSG00000100243	A0A8I5KXI5		Homo sapiens (Human)
ENSG00000100243	A0A8I5KYU1		Homo sapiens (Human)
ENSG00000100243	A0A8I5QKL2		Homo sapiens (Human)
ENSG00000100243	A0A8I5QKT9		Homo sapiens (Human)
ENSG00000100243	A0A8I5QKX1		Homo sapiens (Human)
ENSG00000100243	A0A8J8YWN6		Homo sapiens (Human)
ENSG00000100243	A0A8J8Z3C6		Homo sapiens (Human)
ENSG00000100243	B1AHF3		Homo sapiens (Human)
ENSG00000181781	Q3SX64	284451;	Homo sapiens (Human)
ENSG00000229117	P62945	6171;	Homo sapiens (Human)
ENSG00000185742	Q6NUJ2	399947;	Homo sapiens (Human)
ENSG00000196171	Q8NGY2	81448;	Homo sapiens (Human)
ENSG00000163348	Q9BRQ0	90780;	Homo sapiens (Human)
ENSG00000163348	Q5T171		Homo sapiens (Human)
ENSG00000183336	Q9H3K6	552900;654483;	Homo sapiens (Human)
ENSG00000183336	H3BPT9		Homo sapiens (Human)
ENSG00000182704	Q8WUA8	25987;	Homo sapiens (Human)
ENSG00000182704	E9PLG7		Homo sapiens (Human)
ENSG00000182704	E9PN12		Homo sapiens (Human)
ENSG00000243207	A0A0A6YYI3	692312;	Homo sapiens (Human)
ENSG00000243207	A0A0B4J1V8	692312;	Homo sapiens (Human)
ENSG00000168283	P35226	100532731;648;	Homo sapiens (Human)
ENSG00000168283	Q5T8Z2		Homo sapiens (Human)
ENSG00000168283	Q5T8Z4		Homo sapiens (Human)
ENSG00000168283	Q5T8Z6		Homo sapiens (Human)
ENSG00000160221	P0DPI2	8209;	Homo sapiens (Human)
ENSG00000160221	A0A096LP12		Homo sapiens (Human)
ENSG00000160221	A0A2R8Y588		Homo sapiens (Human)
ENSG00000160221	A0A2R8Y6K9		Homo sapiens (Human)
ENSG00000160221	A0A2R8YDR7		Homo sapiens (Human)
ENSG00000160221	F2Z2Q0	8209;	Homo sapiens (Human)
ENSG00000160221	H7C1F6		Homo sapiens (Human)
ENSG00000160221	H7C2G3		Homo sapiens (Human)
ENSG00000186625	O75449	11104;	Homo sapiens (Human)
ENSG00000186625	B7ZBC8		Homo sapiens (Human)
ENSG00000186625	B7ZBC9		Homo sapiens (Human)
ENSG00000163520	P98095	2199;	Homo sapiens (Human)
ENSG00000163520	C9JQS6		Homo sapiens (Human)
ENSG00000163520	H7BXL0		Homo sapiens (Human)
ENSG00000163520	H7C1A3		Homo sapiens (Human)
ENSG00000115267	Q9BYX4	64135;	Homo sapiens (Human)
ENSG00000115267	A0A3B3IRK8		Homo sapiens (Human)
ENSG00000115267	A0A7P0Z4A9		Homo sapiens (Human)
ENSG00000115267	A0A8V8TKX2		Homo sapiens (Human)
ENSG00000179083	Q8N9E0	286499;	Homo sapiens (Human)
ENSG00000137251	Q9UJW2	27283;	Homo sapiens (Human)
ENSG00000137251	Q5T466		Homo sapiens (Human)
ENSG00000137251	Q5T471		Homo sapiens (Human)
ENSG00000177879	Q92572	1176;	Homo sapiens (Human)
ENSG00000177879	F5H459	1176;	Homo sapiens (Human)
ENSG00000113648	O75367	9555;	Homo sapiens (Human)
ENSG00000113648	A0A8I5KRC6		Homo sapiens (Human)
ENSG00000113648	A0A8I5KS04		Homo sapiens (Human)
ENSG00000113648	A0A994J4J7	9555;	Homo sapiens (Human)
ENSG00000113648	B4DJC3		Homo sapiens (Human)
ENSG00000113648	D6RCF2		Homo sapiens (Human)
ENSG00000178804	Q8IZA3	132243;	Homo sapiens (Human)
ENSG00000139574	O15130	8620;	Homo sapiens (Human)
ENSG00000163281	Q8TDQ7	132789;	Homo sapiens (Human)
ENSG00000163281	V9GYK3		Homo sapiens (Human)
ENSG00000163281	V9GYW0		Homo sapiens (Human)
ENSG00000188659	Q658L1	283726;	Homo sapiens (Human)
ENSG00000188659	A0A804HKW2	283726;	Homo sapiens (Human)
ENSG00000188659	H3BMC1		Homo sapiens (Human)
ENSG00000188659	H3BP55		Homo sapiens (Human)
ENSG00000188659	H3BQV6		Homo sapiens (Human)
ENSG00000188659	H3BVD4		Homo sapiens (Human)
ENSG00000011478	Q9NXS2	54814;	Homo sapiens (Human)
ENSG00000011478	A0A7I2V353		Homo sapiens (Human)
ENSG00000011478	A0A7I2V5X1		Homo sapiens (Human)
ENSG00000011478	K7EQG1		Homo sapiens (Human)
ENSG00000186393	Q7Z3Y9	353288;	Homo sapiens (Human)
ENSG00000072274	P02786	7037;	Homo sapiens (Human)
ENSG00000072274	A0A8V8TLK4		Homo sapiens (Human)
ENSG00000072274	A0A8V8TLK7		Homo sapiens (Human)
ENSG00000072274	A0A8V8TLM6		Homo sapiens (Human)
ENSG00000072274	A0A8V8TLN0		Homo sapiens (Human)
ENSG00000072274	A0A8V8TM41		Homo sapiens (Human)
ENSG00000072274	A0A8V8TM46	7037;	Homo sapiens (Human)
ENSG00000072274	A0A8V8TN37		Homo sapiens (Human)
ENSG00000072274	A0A8V8TND0		Homo sapiens (Human)
ENSG00000072274	F8WBE5		Homo sapiens (Human)
ENSG00000072274	G3V0E5	7037;	Homo sapiens (Human)
ENSG00000111341	P08493	4256;	Homo sapiens (Human)
ENSG00000111341	H0YGZ6		Homo sapiens (Human)
ENSG00000204564	Q5SQH8	221545;	Homo sapiens (Human)
ENSG00000204564	F8WBB4		Homo sapiens (Human)
ENSG00000204564	F8WC77		Homo sapiens (Human)
ENSG00000204564	F8WEV2		Homo sapiens (Human)
ENSG00000204564	H7C4U4		Homo sapiens (Human)
ENSG00000204564	H7C4Z6		Homo sapiens (Human)
ENSG00000204564	H7C5B5		Homo sapiens (Human)
ENSG00000204564	H7C5D3		Homo sapiens (Human)
ENSG00000204564	Q0P5T2	221545;	Homo sapiens (Human)
ENSG00000125967	Q96P71	63941;	Homo sapiens (Human)
ENSG00000125967	U3KPZ3		Homo sapiens (Human)
ENSG00000125967	U3KQ06		Homo sapiens (Human)
ENSG00000125967	U3KQC6		Homo sapiens (Human)
ENSG00000125967	U3KQF5		Homo sapiens (Human)
ENSG00000125967	U3KQJ7		Homo sapiens (Human)
ENSG00000125967	U3KQM7		Homo sapiens (Human)
ENSG00000125967	U3KQR6		Homo sapiens (Human)
ENSG00000125967	X6RCW6		Homo sapiens (Human)
ENSG00000149547	O14681	9538;	Homo sapiens (Human)
ENSG00000149547	A0A087WV44		Homo sapiens (Human)
ENSG00000149547	B7ZB74		Homo sapiens (Human)
ENSG00000149547	E9PK61	9538;	Homo sapiens (Human)
ENSG00000149547	E9PL33		Homo sapiens (Human)
ENSG00000149547	E9PLB8		Homo sapiens (Human)
ENSG00000149547	E9PM05		Homo sapiens (Human)
ENSG00000149547	E9PQN7		Homo sapiens (Human)
ENSG00000149547	E9PS58		Homo sapiens (Human)
ENSG00000037749	P55082	4238;	Homo sapiens (Human)
ENSG00000037749	A0A7P0TA61		Homo sapiens (Human)
ENSG00000037749	A0A7P0TB88		Homo sapiens (Human)
ENSG00000037749	E5RH26		Homo sapiens (Human)
ENSG00000037749	E5RHQ6		Homo sapiens (Human)
ENSG00000037749	E5RJ59		Homo sapiens (Human)
ENSG00000126749	Q92979	10436;	Homo sapiens (Human)
ENSG00000126749	A0A087WVM7		Homo sapiens (Human)
ENSG00000134954	P14921	2113;	Homo sapiens (Human)
ENSG00000134954	V9GYD6		Homo sapiens (Human)
ENSG00000106266	Q9Y5X2	29886;	Homo sapiens (Human)
ENSG00000106266	C9IYC5		Homo sapiens (Human)
ENSG00000106266	C9J014		Homo sapiens (Human)
ENSG00000106266	C9J271		Homo sapiens (Human)
ENSG00000106266	C9J8E6		Homo sapiens (Human)
ENSG00000106266	C9JCB9		Homo sapiens (Human)
ENSG00000107882	Q9UMX1	51684;	Homo sapiens (Human)
ENSG00000164082	Q14416	2912;	Homo sapiens (Human)
ENSG00000164082	C9JD41		Homo sapiens (Human)
ENSG00000164082	C9JL63		Homo sapiens (Human)
ENSG00000164082	H7BXL3		Homo sapiens (Human)
ENSG00000175538	Q9Y6H6	10008;	Homo sapiens (Human)
ENSG00000175538	E9PJQ7		Homo sapiens (Human)
ENSG00000175538	E9PJV9		Homo sapiens (Human)
ENSG00000175538	E9PN03		Homo sapiens (Human)
ENSG00000175538	Q2N1I1		Homo sapiens (Human)
ENSG00000075240	Q6IC98	23151;	Homo sapiens (Human)
ENSG00000075240	H0Y5A3		Homo sapiens (Human)
ENSG00000075240	X6RHZ2		Homo sapiens (Human)
ENSG00000075240	X6RIP6		Homo sapiens (Human)
ENSG00000165475	Q9Y2S2	51084;	Homo sapiens (Human)
ENSG00000165475	A0A087WW38		Homo sapiens (Human)
ENSG00000165475	A0A2R8Y4K2		Homo sapiens (Human)
ENSG00000165475	A0A2R8Y5S5		Homo sapiens (Human)
ENSG00000165475	A0A2R8Y699		Homo sapiens (Human)
ENSG00000165475	A0A2R8Y7B4		Homo sapiens (Human)
ENSG00000165475	A0A2R8YCZ4		Homo sapiens (Human)
ENSG00000165475	A0A2R8YFQ7		Homo sapiens (Human)
ENSG00000128050	P22234	10606;	Homo sapiens (Human)
ENSG00000128050	D6RF62		Homo sapiens (Human)
ENSG00000128050	E9PBS1		Homo sapiens (Human)
ENSG00000147324	Q9Y4C4	9258;	Homo sapiens (Human)
ENSG00000171126	Q8TAE7	170850;	Homo sapiens (Human)
ENSG00000139219	P02458	1280;	Homo sapiens (Human)
ENSG00000181562	Q14507	10876;	Homo sapiens (Human)
ENSG00000255408	Q9Y5H8	56145;	Homo sapiens (Human)
ENSG00000055955	Q14624	3700;	Homo sapiens (Human)
ENSG00000055955	B7ZKJ8	3700;	Homo sapiens (Human)
ENSG00000055955	H7C0L5		Homo sapiens (Human)
ENSG00000128886	Q9HB65	80237;	Homo sapiens (Human)
ENSG00000128886	C9JHD8		Homo sapiens (Human)
ENSG00000100842	O43281	10278;	Homo sapiens (Human)
ENSG00000185164	Q5JPE7	283820;	Homo sapiens (Human)
ENSG00000185164	A0A087WTD5		Homo sapiens (Human)
ENSG00000185164	H3BMJ6		Homo sapiens (Human)
ENSG00000185164	H3BNC4		Homo sapiens (Human)
ENSG00000185164	H3BPS9		Homo sapiens (Human)
ENSG00000185164	H3BTW1		Homo sapiens (Human)
ENSG00000125247	Q5T4D3	84899;	Homo sapiens (Human)
ENSG00000125247	C9K0R2		Homo sapiens (Human)
ENSG00000125247	H7C095		Homo sapiens (Human)
ENSG00000125247	X6RF05		Homo sapiens (Human)
ENSG00000186458	Q7Z7B7	400830;	Homo sapiens (Human)
ENSG00000154080	Q7L1S5	83539;	Homo sapiens (Human)
ENSG00000062822	P28340	5424;	Homo sapiens (Human)
ENSG00000062822	A0A087WYJ2	5424;	Homo sapiens (Human)
ENSG00000062822	A0A2R8Y705		Homo sapiens (Human)
ENSG00000062822	A0A2R8Y7K6		Homo sapiens (Human)
ENSG00000062822	M0QXE6		Homo sapiens (Human)
ENSG00000062822	M0QXQ2		Homo sapiens (Human)
ENSG00000062822	M0QZR8		Homo sapiens (Human)
ENSG00000062822	M0R2B7	5424;	Homo sapiens (Human)
ENSG00000062822	M0R2J2		Homo sapiens (Human)
ENSG00000197054	Q0D2J5	284390;	Homo sapiens (Human)
ENSG00000197054	K7EJ80		Homo sapiens (Human)
ENSG00000197054	K7EJF3		Homo sapiens (Human)
ENSG00000197054	K7ESF6		Homo sapiens (Human)
ENSG00000213714	Q5JX69	388799;	Homo sapiens (Human)
ENSG00000179240	Q3ZCU0	100506127;	Homo sapiens (Human)
ENSG00000179240	A0A0U1RQW1	100506127;	Homo sapiens (Human)
ENSG00000179240	A0A590UK82	100506127;	Homo sapiens (Human)
ENSG00000179240	A0A590UKB8		Homo sapiens (Human)
ENSG00000179240	A0A669KB94		Homo sapiens (Human)
ENSG00000143641	Q10471	2590;	Homo sapiens (Human)
ENSG00000231256	B2RV13	284067;	Homo sapiens (Human)
ENSG00000231256	K7ER76		Homo sapiens (Human)
ENSG00000183530	Q5THK1	253143;	Homo sapiens (Human)
ENSG00000183530	C9J9V0		Homo sapiens (Human)
ENSG00000183530	H3BLU3		Homo sapiens (Human)
ENSG00000183530	H7BZH1		Homo sapiens (Human)
ENSG00000183530	H7C1B0		Homo sapiens (Human)
ENSG00000050405	Q9UHB6	51474;	Homo sapiens (Human)
ENSG00000050405	F8VQE1		Homo sapiens (Human)
ENSG00000050405	F8VRN8		Homo sapiens (Human)
ENSG00000050405	F8VS07		Homo sapiens (Human)
ENSG00000050405	F8VTU2		Homo sapiens (Human)
ENSG00000050405	F8VVQ7		Homo sapiens (Human)
ENSG00000145425	P61247	6189;	Homo sapiens (Human)
ENSG00000145425	D6R9B6		Homo sapiens (Human)
ENSG00000145425	D6RAS7		Homo sapiens (Human)
ENSG00000145425	D6RAT0		Homo sapiens (Human)
ENSG00000145425	D6RB09		Homo sapiens (Human)
ENSG00000145425	D6RED7		Homo sapiens (Human)
ENSG00000145425	D6RG13		Homo sapiens (Human)
ENSG00000145425	D6RGE0		Homo sapiens (Human)
ENSG00000145425	D6RI02		Homo sapiens (Human)
ENSG00000145425	E9PFI5		Homo sapiens (Human)
ENSG00000145425	H0Y8L7		Homo sapiens (Human)
ENSG00000145425	H0Y9Y4		Homo sapiens (Human)
ENSG00000148950	Q96LU5	196294;	Homo sapiens (Human)
ENSG00000148950	A0A0B4J221		Homo sapiens (Human)
ENSG00000148950	A0A3B3IS22		Homo sapiens (Human)
ENSG00000148950	E9PIG6		Homo sapiens (Human)
ENSG00000148950	E9PNR7		Homo sapiens (Human)
ENSG00000148950	E9PR99		Homo sapiens (Human)
ENSG00000148950	H0YD09		Homo sapiens (Human)
ENSG00000166741	P40261	4837;	Homo sapiens (Human)
ENSG00000106003	Q8NES3	3955;	Homo sapiens (Human)
ENSG00000102048	Q96DX5	140462;	Homo sapiens (Human)
ENSG00000102048	R4GN94		Homo sapiens (Human)
ENSG00000182938	A0A2U3TZI1	347741;	Homo sapiens (Human)
ENSG00000221843	C9JG08		Homo sapiens (Human)
ENSG00000091483	P07954	2271;	Homo sapiens (Human)
ENSG00000091483	A0A804HI24		Homo sapiens (Human)
ENSG00000091483	A0A804HKE6		Homo sapiens (Human)
ENSG00000091483	A0A804HL52		Homo sapiens (Human)
ENSG00000258417	I6L893		Homo sapiens (Human)
ENSG00000258366	Q9NZ71	51750;	Homo sapiens (Human)
ENSG00000258366	A0A0C4DGC7		Homo sapiens (Human)
ENSG00000258366	A0A2R8Y7H5		Homo sapiens (Human)
ENSG00000258366	A0A2R8YD56		Homo sapiens (Human)
ENSG00000258366	A0A8V8TLB5		Homo sapiens (Human)
ENSG00000258366	A0A8V8TLQ6		Homo sapiens (Human)
ENSG00000258366	X6R5I7		Homo sapiens (Human)
ENSG00000258366	X6RBZ7		Homo sapiens (Human)
ENSG00000205864	Q6L8G9	440023;	Homo sapiens (Human)
ENSG00000185669	Q3KNW1	333929;	Homo sapiens (Human)
ENSG00000147548	Q9BZ95	54904;	Homo sapiens (Human)
ENSG00000147548	E9PKA2		Homo sapiens (Human)
ENSG00000147548	E9PKL3		Homo sapiens (Human)
ENSG00000147548	E9PQ95		Homo sapiens (Human)
ENSG00000147548	H0YE68		Homo sapiens (Human)
ENSG00000185085	Q6P9B9	80789;	Homo sapiens (Human)
ENSG00000163374	Q9H869	55249;	Homo sapiens (Human)
ENSG00000163374	A3KFK1		Homo sapiens (Human)
ENSG00000163374	A3KFK2		Homo sapiens (Human)
ENSG00000163374	B0QZ55		Homo sapiens (Human)
ENSG00000163374	B4DZQ4		Homo sapiens (Human)
ENSG00000163374	F8WD62		Homo sapiens (Human)
ENSG00000163374	Q68CT8		Homo sapiens (Human)
ENSG00000162688	P35573	178;	Homo sapiens (Human)
ENSG00000162688	A0A1C7CYW1		Homo sapiens (Human)
ENSG00000198786	P03915	4540;	Homo sapiens (Human)
ENSG00000268500	O15389	8778;	Homo sapiens (Human)
ENSG00000114544	Q96GZ6	54946;	Homo sapiens (Human)
ENSG00000114544	D6R925		Homo sapiens (Human)
ENSG00000114544	D6R9M9		Homo sapiens (Human)
ENSG00000114544	D6R9S7		Homo sapiens (Human)
ENSG00000114544	D6R9X6		Homo sapiens (Human)
ENSG00000114544	D6RC02		Homo sapiens (Human)
ENSG00000114544	D6RDB0		Homo sapiens (Human)
ENSG00000114544	D6RDM3		Homo sapiens (Human)
ENSG00000114544	D6RF72		Homo sapiens (Human)
ENSG00000114544	D6RHE3		Homo sapiens (Human)
ENSG00000114544	D6RJC0		Homo sapiens (Human)
ENSG00000099899	Q8IZ69	27037;	Homo sapiens (Human)
ENSG00000099899	A0A994J4Q5		Homo sapiens (Human)
ENSG00000099899	C9K041		Homo sapiens (Human)
ENSG00000099899	F2Z2W7	27037;	Homo sapiens (Human)
ENSG00000099899	H7BZZ4		Homo sapiens (Human)
ENSG00000099899	H7C100		Homo sapiens (Human)
ENSG00000139641	Q9BSJ8	23344;	Homo sapiens (Human)
ENSG00000139641	F8VZB1		Homo sapiens (Human)
ENSG00000222018	B9A014	101928147;	Homo sapiens (Human)
ENSG00000204389	P0DMV8	3303;3304;	Homo sapiens (Human)
ENSG00000204389	V9GZ37		Homo sapiens (Human)
ENSG00000134363	P19883	10468;	Homo sapiens (Human)
ENSG00000134363	H0YA75		Homo sapiens (Human)
ENSG00000134363	H0YAF9		Homo sapiens (Human)
ENSG00000204287	P01903	3122;	Homo sapiens (Human)
ENSG00000204287	Q30118		Homo sapiens (Human)
ENSG00000132631	Q9UJQ7	140856;	Homo sapiens (Human)
ENSG00000169255	O75752	8706;	Homo sapiens (Human)
ENSG00000169255	A0A494C097		Homo sapiens (Human)
ENSG00000169255	A0A494C0Y5		Homo sapiens (Human)
ENSG00000169255	C9J0F8		Homo sapiens (Human)
ENSG00000169255	C9J6I7		Homo sapiens (Human)
ENSG00000169255	C9J8U7		Homo sapiens (Human)
ENSG00000169255	C9JD16		Homo sapiens (Human)
ENSG00000169255	C9JRV6		Homo sapiens (Human)
ENSG00000169255	C9JXR0		Homo sapiens (Human)
ENSG00000169255	E7EVF0		Homo sapiens (Human)
ENSG00000169255	E7EVS2		Homo sapiens (Human)
ENSG00000127993	Q5RL73	84060;	Homo sapiens (Human)
ENSG00000127993	C9J787		Homo sapiens (Human)
ENSG00000078687	Q9HCJ0	57690;	Homo sapiens (Human)
ENSG00000078687	A0A1B0GU24		Homo sapiens (Human)
ENSG00000078687	A0A8Q3SIH5		Homo sapiens (Human)
ENSG00000078687	A0A8Q3SIS0		Homo sapiens (Human)
ENSG00000078687	K7EKN9		Homo sapiens (Human)
ENSG00000078687	K7ELY5		Homo sapiens (Human)
ENSG00000100526	Q16667	1033;	Homo sapiens (Human)
ENSG00000100526	F5H232		Homo sapiens (Human)
ENSG00000100526	F8WD24		Homo sapiens (Human)
ENSG00000100526	G3V1K6		Homo sapiens (Human)
ENSG00000100526	G3V2J7	1033;	Homo sapiens (Human)
ENSG00000100526	H7C0S3		Homo sapiens (Human)
ENSG00000151025	Q5T848	57512;	Homo sapiens (Human)
ENSG00000151025	A0A3B3IUC3		Homo sapiens (Human)
ENSG00000135472	Q9BWQ8	23017;	Homo sapiens (Human)
ENSG00000135472	A0A0A0MTP9		Homo sapiens (Human)
ENSG00000135472	F8VV65		Homo sapiens (Human)
ENSG00000135472	F8VZI9		Homo sapiens (Human)
ENSG00000135472	F8W1L3		Homo sapiens (Human)
ENSG00000135472	H0YIR3		Homo sapiens (Human)
ENSG00000115380	Q12805	2202;	Homo sapiens (Human)
ENSG00000115380	A0A0U1RQV3		Homo sapiens (Human)
ENSG00000115380	A0A0U1RRL0		Homo sapiens (Human)
ENSG00000115380	C9J4H7		Homo sapiens (Human)
ENSG00000115380	C9J4J8		Homo sapiens (Human)
ENSG00000115380	C9J8S9		Homo sapiens (Human)
ENSG00000115380	C9JPZ9		Homo sapiens (Human)
ENSG00000115380	C9JQX7		Homo sapiens (Human)
ENSG00000115380	C9JUM4		Homo sapiens (Human)
ENSG00000115380	Q580Q6		Homo sapiens (Human)
ENSG00000226479	Q9H7F4	79134;	Homo sapiens (Human)
ENSG00000167081	P40426	5090;	Homo sapiens (Human)
ENSG00000167081	H0Y5D0		Homo sapiens (Human)
ENSG00000167081	H3BLX0		Homo sapiens (Human)
ENSG00000167081	Q5JS98		Homo sapiens (Human)
ENSG00000167081	U3KQA2		Homo sapiens (Human)
ENSG00000177084	Q07864	5426;	Homo sapiens (Human)
ENSG00000177084	A0A087WW42		Homo sapiens (Human)
ENSG00000177084	A0A087WX51		Homo sapiens (Human)
ENSG00000177084	A0A5F9ZHD6		Homo sapiens (Human)
ENSG00000177084	A0A5F9ZI42		Homo sapiens (Human)
ENSG00000177084	A0A8V8TQH1		Homo sapiens (Human)
ENSG00000177084	A0A8V8TQW1		Homo sapiens (Human)
ENSG00000177084	F5H1D6		Homo sapiens (Human)
ENSG00000177084	F5H7E4		Homo sapiens (Human)
ENSG00000186432	O00629	3840;	Homo sapiens (Human)
ENSG00000186432	A0A7I2V333		Homo sapiens (Human)
ENSG00000186432	A0A7I2V340		Homo sapiens (Human)
ENSG00000186432	A0A7I2V5X0		Homo sapiens (Human)
ENSG00000186432	A0A7I2YQ95		Homo sapiens (Human)
ENSG00000186432	H7C4F6		Homo sapiens (Human)
ENSG00000128973	Q9NWW5	54982;	Homo sapiens (Human)
ENSG00000128973	A0A0S2Z5D0		Homo sapiens (Human)
ENSG00000128973	A0A1B0GTD3		Homo sapiens (Human)
ENSG00000128973	A0A1B0GTU6		Homo sapiens (Human)
ENSG00000128973	A0A1B0GTV3		Homo sapiens (Human)
ENSG00000128973	A0A1B0GU39		Homo sapiens (Human)
ENSG00000128973	A0A1B0GU90		Homo sapiens (Human)
ENSG00000128973	A0A1B0GUD2		Homo sapiens (Human)
ENSG00000128973	A0A1B0GUQ7		Homo sapiens (Human)
ENSG00000128973	A0A1B0GUY3		Homo sapiens (Human)
ENSG00000128973	A0A1B0GVR8		Homo sapiens (Human)
ENSG00000128973	H3BNF1		Homo sapiens (Human)
ENSG00000128973	H3BTY4		Homo sapiens (Human)
ENSG00000128973	H3BUT1		Homo sapiens (Human)
ENSG00000128973	H3BUV4		Homo sapiens (Human)
ENSG00000169131	O60765	6940;	Homo sapiens (Human)
ENSG00000169131	E5RGC2		Homo sapiens (Human)
ENSG00000169131	E5RHT5		Homo sapiens (Human)
ENSG00000168081	Q13519	5368;	Homo sapiens (Human)
ENSG00000168081	E7EVP0		Homo sapiens (Human)
ENSG00000046604	Q14126	1829;	Homo sapiens (Human)
ENSG00000046604	A0A804HIA2		Homo sapiens (Human)
ENSG00000046604	A0A804HJ09		Homo sapiens (Human)
ENSG00000046604	A0A804HJQ3		Homo sapiens (Human)
ENSG00000046604	A0A804HLK9		Homo sapiens (Human)
ENSG00000046604	J3KSI6		Homo sapiens (Human)
ENSG00000132004	Q5XUX1	84261;	Homo sapiens (Human)
ENSG00000132004	K7EL01		Homo sapiens (Human)
ENSG00000136535	Q16650	10716;	Homo sapiens (Human)
ENSG00000136535	H7C0B1		Homo sapiens (Human)
ENSG00000130881	O75074	4037;	Homo sapiens (Human)
ENSG00000130881	V9GYG8		Homo sapiens (Human)
ENSG00000162391	Q8WW52	338094;	Homo sapiens (Human)
ENSG00000211452	P49895	1733;	Homo sapiens (Human)
ENSG00000211452	A0A182DWI2		Homo sapiens (Human)
ENSG00000211452	C6ZRC2		Homo sapiens (Human)
ENSG00000211452	E9PI35		Homo sapiens (Human)
ENSG00000211452	E9PM07		Homo sapiens (Human)
ENSG00000211452	F6RP93		Homo sapiens (Human)
ENSG00000146802	Q9H0V1	64418;	Homo sapiens (Human)
ENSG00000146802	C9IZT1		Homo sapiens (Human)
ENSG00000146802	C9JVE9		Homo sapiens (Human)
ENSG00000146802	H7C268		Homo sapiens (Human)
ENSG00000178585	Q9NSA3	56998;	Homo sapiens (Human)
ENSG00000100330	Q13615	8897;	Homo sapiens (Human)
ENSG00000100330	C9JLU3		Homo sapiens (Human)
ENSG00000100330	G5E953		Homo sapiens (Human)
ENSG00000167105	Q6UXU6	162461;	Homo sapiens (Human)
ENSG00000152208	O43424	2895;	Homo sapiens (Human)
ENSG00000152208	A0A087X043		Homo sapiens (Human)
ENSG00000152208	A0A1B0GW49		Homo sapiens (Human)
ENSG00000152208	D6R976		Homo sapiens (Human)
ENSG00000152208	D6R9W8		Homo sapiens (Human)
ENSG00000135241	Q9NP80	50640;	Homo sapiens (Human)
ENSG00000135241	A0A0C4DG51		Homo sapiens (Human)
ENSG00000135241	C9J9W9		Homo sapiens (Human)
ENSG00000135241	C9JAX4		Homo sapiens (Human)
ENSG00000069966	O14775	10681;	Homo sapiens (Human)
ENSG00000069966	H0YLU1		Homo sapiens (Human)
ENSG00000069966	H0YNW7		Homo sapiens (Human)
ENSG00000069966	Q96F32		Homo sapiens (Human)
ENSG00000100029	O00541	23481;	Homo sapiens (Human)
ENSG00000100029	B5MCF9		Homo sapiens (Human)
ENSG00000100029	F6VXF5	23481;	Homo sapiens (Human)
ENSG00000100029	H7BYY8		Homo sapiens (Human)
ENSG00000100029	H7C267		Homo sapiens (Human)
ENSG00000236371	Q5JQC4	100507170;255313;653282;728036;728042;728049;728062;728072;728075;728082;728090;728096;	Homo sapiens (Human)
